Svalbard,12/05/2023 21:41:18,12/05/2023 21:43:15,117.435,-10
Svalbard,12/05/2023 21:41:49,12/05/2023 21:42:44,55.198,0
Svalbard,12/05/2023 23:18:43,12/05/2023 23:21:13,150.071,-20
Svalbard,12/05/2023 23:19:03,12/05/2023 23:20:52,109.619,-10
Svalbard,12/06/2023 00:56:34,12/06/2023 00:58:50,135.978,-20
Svalbard,12/06/2023 00:56:39,12/06/2023 00:58:46,126.836,-10
Svalbard,12/06/2023 00:56:53,12/06/2023 00:58:32,98.91,0
Svalbard,12/06/2023 02:34:42,12/06/2023 02:36:49,126.243,10
Svalbard,12/06/2023 02:34:45,12/06/2023 02:36:47,121.984,20
Svalbard,12/06/2023 02:34:49,12/06/2023 02:36:42,113.198,0
Svalbard,12/06/2023 02:35:05,12/06/2023 02:36:25,80.12,-10
Svalbard,12/06/2023 04:13:07,12/06/2023 04:15:24,137.338,20
Fairbanks,12/06/2023 04:23:05,12/06/2023 04:25:31,146.601,20
Fairbanks,12/06/2023 04:23:18,12/06/2023 04:25:20,121.804,10
Fairbanks,12/06/2023 04:23:44,12/06/2023 04:24:56,71.597,0
Fairbanks,12/06/2023 06:01:10,12/06/2023 06:02:58,107.657,-20
Punta Arenas,12/06/2023 11:53:18,12/06/2023 11:53:28,9.871,10
Fairbanks,12/06/2023 14:04:18,12/06/2023 14:06:41,143.472,-20
Fairbanks,12/06/2023 14:04:30,12/06/2023 14:06:32,122.488,-10
Fairbanks,12/06/2023 14:05:12,12/06/2023 14:06:11,58.616,0
Fairbanks,12/06/2023 15:43:00,12/06/2023 15:44:37,96.438,20
Svalbard,12/06/2023 17:31:55,12/06/2023 17:34:16,140.571,20
Svalbard,12/06/2023 19:10:32,12/06/2023 19:12:37,125.624,10
Svalbard,12/06/2023 19:10:34,12/06/2023 19:12:34,119.01,20
Svalbard,12/06/2023 19:10:37,12/06/2023 19:12:32,114.975,0
Svalbard,12/06/2023 19:10:52,12/06/2023 19:12:18,85.185,-10
Svalbard,12/06/2023 20:48:28,12/06/2023 20:50:45,137.285,-20
Svalbard,12/06/2023 20:48:33,12/06/2023 20:50:40,126.678,-10
Svalbard,12/06/2023 20:48:48,12/06/2023 20:50:24,96.954,0
Svalbard,12/06/2023 22:26:06,12/06/2023 22:28:36,150.157,-20
Svalbard,12/06/2023 22:26:26,12/06/2023 22:28:15,109.268,-10
Svalbard,12/07/2023 00:03:48,12/07/2023 00:06:16,147.797,-20
Svalbard,12/07/2023 00:04:03,12/07/2023 00:06:01,118.152,-10
Svalbard,12/07/2023 00:04:33,12/07/2023 00:05:31,58.307,0
Svalbard,12/07/2023 01:41:53,12/07/2023 01:43:54,121.841,-10
Svalbard,12/07/2023 01:41:55,12/07/2023 01:43:53,118.368,0
Svalbard,12/07/2023 01:41:59,12/07/2023 01:43:47,107.946,-20
Svalbard,12/07/2023 01:42:05,12/07/2023 01:43:43,97.499,10
Svalbard,12/07/2023 01:42:40,12/07/2023 01:43:18,38.389,20
Svalbard,12/07/2023 03:19:54,12/07/2023 03:22:23,149.492,20
Svalbard,12/07/2023 03:20:09,12/07/2023 03:22:07,117.543,10
Svalbard,12/07/2023 03:20:41,12/07/2023 03:21:34,52.263,0
Fairbanks,12/07/2023 05:08:33,12/07/2023 05:10:40,126.674,-10
Fairbanks,12/07/2023 05:08:33,12/07/2023 05:10:41,127.602,-20
Fairbanks,12/07/2023 05:08:41,12/07/2023 05:10:29,108.23,0
Fairbanks,12/07/2023 05:09:01,12/07/2023 05:09:49,48.008,10
Fairbanks,12/07/2023 13:13:11,12/07/2023 13:13:41,30.309,-20
Fairbanks,12/07/2023 14:49:40,12/07/2023 14:51:50,129.929,20
Fairbanks,12/07/2023 14:49:41,12/07/2023 14:51:48,126.971,10
Fairbanks,12/07/2023 14:49:50,12/07/2023 14:51:37,106.278,0
Fairbanks,12/07/2023 14:50:13,12/07/2023 14:51:13,60.609,-10
Svalbard,12/07/2023 18:17:20,12/07/2023 18:19:51,150.707,20
Svalbard,12/07/2023 18:17:38,12/07/2023 18:19:33,114.761,10
Svalbard,12/07/2023 18:18:17,12/07/2023 18:18:55,37.066,0
Svalbard,12/07/2023 19:55:51,12/07/2023 19:57:51,120.52,-10
Svalbard,12/07/2023 19:55:51,12/07/2023 19:57:50,119.32,0
Svalbard,12/07/2023 19:55:59,12/07/2023 19:57:43,104.154,-20
Svalbard,12/07/2023 19:56:00,12/07/2023 19:57:41,101.016,10
Svalbard,12/07/2023 19:56:22,12/07/2023 19:57:19,56.983,20
Svalbard,12/07/2023 21:33:30,12/07/2023 21:35:57,147.398,-20
Svalbard,12/07/2023 21:33:44,12/07/2023 21:35:43,119.096,-10
Svalbard,12/07/2023 21:34:12,12/07/2023 21:35:14,62.148,0
Svalbard,12/07/2023 23:11:09,12/07/2023 23:13:39,150.234,-20
Svalbard,12/07/2023 23:11:30,12/07/2023 23:13:19,108.871,-10
Svalbard,12/08/2023 00:48:59,12/08/2023 00:51:18,138.676,-20
Svalbard,12/08/2023 00:49:06,12/08/2023 00:51:12,126.291,-10
Svalbard,12/08/2023 00:49:22,12/08/2023 00:50:56,94.34,0
Svalbard,12/08/2023 02:27:08,12/08/2023 02:29:12,124.398,10
Svalbard,12/08/2023 02:27:11,12/08/2023 02:29:08,116.521,0
Svalbard,12/08/2023 02:27:13,12/08/2023 02:29:08,115.033,20
Svalbard,12/08/2023 02:27:24,12/08/2023 02:28:54,90.327,-10
Svalbard,12/08/2023 02:28:00,12/08/2023 02:28:18,17.78,-20
Svalbard,12/08/2023 04:05:26,12/08/2023 04:07:49,143.151,20
Fairbanks,12/08/2023 04:15:26,12/08/2023 04:17:57,151.073,20
Fairbanks,12/08/2023 04:15:48,12/08/2023 04:17:38,110.008,10
Fairbanks,12/08/2023 05:53:31,12/08/2023 05:55:48,136.407,-20
Fairbanks,12/08/2023 13:56:42,12/08/2023 13:59:11,148.53,-20
Fairbanks,12/08/2023 13:57:01,12/08/2023 13:58:54,113.697,-10
Fairbanks,12/08/2023 13:58:15,12/08/2023 13:58:18,2.978,0
Fairbanks,12/08/2023 15:35:08,12/08/2023 15:37:12,123.96,20
Svalbard,12/08/2023 17:24:20,12/08/2023 17:26:35,134.051,20
Svalbard,12/08/2023 19:02:55,12/08/2023 19:05:02,127.145,10
Svalbard,12/08/2023 19:02:55,12/08/2023 19:05:01,125.642,20
Svalbard,12/08/2023 19:03:03,12/08/2023 19:04:55,111.169,0
Svalbard,12/08/2023 19:03:22,12/08/2023 19:04:36,73.683,-10
Svalbard,12/08/2023 20:40:55,12/08/2023 20:43:10,134.456,-20
Svalbard,12/08/2023 20:40:59,12/08/2023 20:43:06,127.157,-10
Svalbard,12/08/2023 20:41:11,12/08/2023 20:42:53,101.413,0
Svalbard,12/08/2023 20:41:40,12/08/2023 20:42:19,38.84,10
Punta Arenas,12/08/2023 21:19:37,12/08/2023 21:19:51,13.559,10
Svalbard,12/08/2023 22:18:33,12/08/2023 22:21:03,150.082,-20
Svalbard,12/08/2023 22:18:53,12/08/2023 22:20:43,110.258,-10
Svalbard,12/08/2023 23:56:14,12/08/2023 23:58:43,148.528,-20
Svalbard,12/08/2023 23:56:30,12/08/2023 23:58:27,116.606,-10
Svalbard,12/08/2023 23:57:03,12/08/2023 23:57:54,51.252,0
Svalbard,12/09/2023 01:34:17,12/09/2023 01:36:21,124.012,-10
Svalbard,12/09/2023 01:34:21,12/09/2023 01:36:17,116.462,0
Svalbard,12/09/2023 01:34:21,12/09/2023 01:36:16,114.345,-20
Svalbard,12/09/2023 01:34:34,12/09/2023 01:36:05,90.709,10
Svalbard,12/09/2023 03:12:18,12/09/2023 03:14:45,147.022,20
Svalbard,12/09/2023 03:12:30,12/09/2023 03:14:32,122.023,10
Svalbard,12/09/2023 03:12:55,12/09/2023 03:14:07,71.387,0
Svalbard,12/09/2023 04:51:42,12/09/2023 04:52:45,63.198,20
Fairbanks,12/09/2023 05:01:00,12/09/2023 05:03:03,123.035,-10
Fairbanks,12/09/2023 05:01:03,12/09/2023 05:03:00,116.897,0
Fairbanks,12/09/2023 05:01:07,12/09/2023 05:02:59,112,-20
Fairbanks,12/09/2023 05:01:14,12/09/2023 05:02:47,92.949,10
Fairbanks,12/09/2023 14:42:07,12/09/2023 14:44:11,123.739,10
Fairbanks,12/09/2023 14:42:10,12/09/2023 14:44:06,116.108,0
Fairbanks,12/09/2023 14:42:13,12/09/2023 14:44:07,114.236,20
Fairbanks,12/09/2023 14:42:22,12/09/2023 14:43:53,90.33,-10
Fairbanks,12/09/2023 14:42:57,12/09/2023 14:43:17,20.386,-20
Svalbard,12/09/2023 18:09:42,12/09/2023 18:12:14,151.922,20
Svalbard,12/09/2023 18:10:05,12/09/2023 18:11:53,107.824,10
Svalbard,12/09/2023 19:48:16,12/09/2023 19:50:16,120.444,0
Svalbard,12/09/2023 19:48:18,12/09/2023 19:50:15,117.406,-10
Svalbard,12/09/2023 19:48:22,12/09/2023 19:50:09,106.74,10
Svalbard,12/09/2023 19:48:28,12/09/2023 19:50:05,96.226,-20
Svalbard,12/09/2023 19:48:40,12/09/2023 19:49:51,71.132,20
Svalbard,12/09/2023 21:25:57,12/09/2023 21:28:23,146.479,-20
Svalbard,12/09/2023 21:26:09,12/09/2023 21:28:10,120.704,-10
Svalbard,12/09/2023 21:26:35,12/09/2023 21:27:44,68.692,0
Svalbard,12/09/2023 23:03:36,12/09/2023 23:06:06,150.346,-20
Svalbard,12/09/2023 23:03:57,12/09/2023 23:05:45,108.333,-10
Svalbard,12/10/2023 00:41:24,12/10/2023 00:43:45,140.977,-20
Svalbard,12/10/2023 00:41:32,12/10/2023 00:43:38,125.46,-10
Svalbard,12/10/2023 00:41:50,12/10/2023 00:43:20,89.398,0
Svalbard,12/10/2023 02:19:33,12/10/2023 02:21:35,121.805,10
Svalbard,12/10/2023 02:19:35,12/10/2023 02:21:33,118.844,0
Svalbard,12/10/2023 02:19:41,12/10/2023 02:21:28,107.324,20
Svalbard,12/10/2023 02:19:44,12/10/2023 02:21:23,98.529,-10
Svalbard,12/10/2023 02:20:09,12/10/2023 02:20:58,49.896,-20
Svalbard,12/10/2023 03:57:46,12/10/2023 04:00:13,147.366,20
Svalbard,12/10/2023 03:58:32,12/10/2023 03:59:26,54.748,10
Fairbanks,12/10/2023 04:07:50,12/10/2023 04:10:21,150.955,20
Fairbanks,12/10/2023 04:08:22,12/10/2023 04:09:50,88.387,10
Fairbanks,12/10/2023 05:45:55,12/10/2023 05:48:20,145.004,-20
Fairbanks,12/10/2023 05:46:40,12/10/2023 05:46:54,13.618,-10
Punta Arenas,12/10/2023 11:38:22,12/10/2023 11:38:24,2.784,0
Fairbanks,12/10/2023 13:49:08,12/10/2023 13:51:38,149.936,-20
Fairbanks,12/10/2023 13:49:45,12/10/2023 13:51:14,88.987,-10
Fairbanks,12/10/2023 15:27:23,12/10/2023 15:29:43,140.007,20
Svalbard,12/10/2023 17:16:46,12/10/2023 17:18:52,125.524,20
Svalbard,12/10/2023 18:55:17,12/10/2023 18:57:28,131.581,20
Svalbard,12/10/2023 18:55:19,12/10/2023 18:57:27,127.842,10
Svalbard,12/10/2023 18:55:30,12/10/2023 18:57:16,106.115,0
Svalbard,12/10/2023 18:55:54,12/10/2023 18:56:52,58.295,-10
Svalbard,12/10/2023 20:33:23,12/10/2023 20:35:34,131.155,-20
Svalbard,12/10/2023 20:33:24,12/10/2023 20:35:32,127.28,-10
Svalbard,12/10/2023 20:33:35,12/10/2023 20:35:21,105.475,0
Svalbard,12/10/2023 20:33:59,12/10/2023 20:34:56,57.497,10
Svalbard,12/10/2023 22:11:00,12/10/2023 22:13:29,149.936,-20
Svalbard,12/10/2023 22:11:19,12/10/2023 22:13:10,111.425,-10
Svalbard,12/10/2023 23:48:41,12/10/2023 23:51:10,149.099,-20
Svalbard,12/10/2023 23:48:58,12/10/2023 23:50:53,115.077,-10
Svalbard,12/10/2023 23:49:34,12/10/2023 23:50:17,43.692,0
Svalbard,12/11/2023 01:26:42,12/11/2023 01:28:47,125.591,-10
Svalbard,12/11/2023 01:26:44,12/11/2023 01:28:44,119.907,-20
Svalbard,12/11/2023 01:26:48,12/11/2023 01:28:42,114.037,0
Svalbard,12/11/2023 01:27:03,12/11/2023 01:28:26,83.066,10
Svalbard,12/11/2023 03:04:43,12/11/2023 03:07:07,143.726,20
Svalbard,12/11/2023 03:04:52,12/11/2023 03:06:57,125.118,10
Svalbard,12/11/2023 03:05:12,12/11/2023 03:06:37,84.661,0
Svalbard,12/11/2023 04:43:50,12/11/2023 04:45:19,88.528,20
Fairbanks,12/11/2023 04:53:26,12/11/2023 04:55:27,120.421,0
Fairbanks,12/11/2023 04:53:30,12/11/2023 04:55:25,114.697,-10
Fairbanks,12/11/2023 04:53:31,12/11/2023 04:55:21,109.604,10
Fairbanks,12/11/2023 04:53:43,12/11/2023 04:55:13,90.348,-20
Fairbanks,12/11/2023 04:53:46,12/11/2023 04:54:53,67.113,20
Fairbanks,12/11/2023 14:34:33,12/11/2023 14:36:33,120.17,0
Fairbanks,12/11/2023 14:34:36,12/11/2023 14:36:32,115.69,10
Fairbanks,12/11/2023 14:34:38,12/11/2023 14:36:26,108.085,-10
Fairbanks,12/11/2023 14:34:50,12/11/2023 14:36:21,90.351,20
Fairbanks,12/11/2023 14:34:54,12/11/2023 14:36:09,75.076,-20
Svalbard,12/11/2023 18:02:05,12/11/2023 18:04:37,152.16,20
Svalbard,12/11/2023 18:02:32,12/11/2023 18:04:11,98.65,10
Svalbard,12/11/2023 19:40:40,12/11/2023 19:42:41,120.944,0
Svalbard,12/11/2023 19:40:45,12/11/2023 19:42:38,113.497,-10
Svalbard,12/11/2023 19:40:45,12/11/2023 19:42:37,111.791,10
Svalbard,12/11/2023 19:40:58,12/11/2023 19:42:25,86.876,-20
Svalbard,12/11/2023 19:40:59,12/11/2023 19:42:22,82.9,20
Svalbard,12/11/2023 21:18:24,12/11/2023 21:20:49,145.323,-20
Svalbard,12/11/2023 21:18:35,12/11/2023 21:20:37,122.225,-10
Svalbard,12/11/2023 21:18:58,12/11/2023 21:20:13,74.881,0
Svalbard,12/11/2023 22:56:03,12/11/2023 22:58:33,150.41,-20
Svalbard,12/11/2023 22:56:24,12/11/2023 22:58:12,108.026,-10
Svalbard,12/12/2023 00:33:49,12/12/2023 00:36:12,142.919,-20
Svalbard,12/12/2023 00:33:59,12/12/2023 00:36:03,124.387,-10
Svalbard,12/12/2023 00:34:19,12/12/2023 00:35:43,84.103,0
Svalbard,12/12/2023 02:11:58,12/12/2023 02:13:59,120.281,0
Svalbard,12/12/2023 02:12:00,12/12/2023 02:13:58,118.505,10
Svalbard,12/12/2023 02:12:06,12/12/2023 02:13:51,105.22,-10
Svalbard,12/12/2023 02:12:10,12/12/2023 02:13:49,98.78,20
Svalbard,12/12/2023 02:12:24,12/12/2023 02:13:32,67.336,-20
Svalbard,12/12/2023 03:50:07,12/12/2023 03:52:37,150.181,20
Svalbard,12/12/2023 03:50:43,12/12/2023 03:52:00,76.7,10
Fairbanks,12/12/2023 04:00:15,12/12/2023 04:02:41,145.611,20
Fairbanks,12/12/2023 04:01:07,12/12/2023 04:01:51,43.629,10
Fairbanks,12/12/2023 05:38:20,12/12/2023 05:40:50,149.387,-20
Fairbanks,12/12/2023 05:38:50,12/12/2023 05:39:57,66.166,-10
Punta Arenas,12/12/2023 11:30:34,12/12/2023 11:30:42,7.117,-10
Fairbanks,12/12/2023 13:41:37,12/12/2023 13:44:04,147.606,-20
Fairbanks,12/12/2023 13:42:45,12/12/2023 13:43:28,43.693,-10
Fairbanks,12/12/2023 15:19:41,12/12/2023 15:22:10,148.615,20
Fairbanks,12/12/2023 15:20:20,12/12/2023 15:21:29,69.783,10
Svalbard,12/12/2023 17:09:14,12/12/2023 17:11:08,114.485,20
Svalbard,12/12/2023 18:47:38,12/12/2023 18:49:55,136.831,20
Svalbard,12/12/2023 18:47:43,12/12/2023 18:49:50,127.639,10
